XuatXu,TinhTrang,DongXe,SoKmDaDi,MauNgoaiThat,MauNoiThat,SoCua,SoChoNgoi,HopSo,DanDong,Hang,Grade,NamSanXuat,LoaiDongCo,DungTich,Gia
0,1,3,58000,2,4,5,5,1,3,6,26,2018,1,2,680
0,1,5,30000,2,4,4,5,1,3,2,11,2020,1,1.5,495
1,1,5,66118,1,4,4,5,1,2,1,90,2009,1,3.5,699
1,1,6,0,2,1,4,5,1,1,4,8,2019,2,2,730
1,1,5,120000,2,2,4,5,0,3,1,194,2009,1,1.6,190
0,1,5,234567,4,5,4,5,0,3,2,115,1999,1,2.2,165
1,1,5,80000,1,2,4,5,1,3,9,208,2017,1,1.4,398
1,1,5,65000,1,4,4,5,1,4,1,93,2016,1,2,826
0,1,2,0,1,2,5,7,1,3,6,25,2018,2,2.2,698
0,1,2,122000,4,4,5,7,0,3,1,167,2008,1,2.4,215
0,1,5,28000,5,2,4,5,1,3,3,18,2021,1,1.5,515
0,1,5,60000,5,1,4,5,1,3,6,30,2016,1,1.6,458
0,1,7,40000,5,4,5,5,1,3,9,70,2018,1,1.25,352
0,1,7,35000,5,2,5,5,1,3,4,182,2018,1,1.5,470
1,1,5,0,2,2,4,5,0,3,6,24,2010,1,1.4,169
0,1,2,72000,4,3,5,7,1,4,2,7,2020,2,2.4,960
1,1,6,60000,4,6,4,5,1,1,4,8,2017,2,3.2,777
0,1,5,76000,2,4,4,5,1,3,2,36,2012,1,1.8,428
1,1,6,0,3,5,4,5,1,1,1,84,2018,2,2.8,585
1,1,2,170000,4,4,5,5,1,2,2,233,2014,1,2.5,797
1,0,2,0,1,2,5,7,1,1,4,12,2023,2,2,1452
1,0,2,0,2,5,5,7,1,2,7,85,2023,1,3,4374
1,1,5,30000,1,2,4,5,1,3,5,55,2021,1,1.2,409
1,1,4,40000,2,2,5,7,1,3,2,52,2019,1,3.5,3650
0,1,3,9000,4,4,5,5,1,3,9,62,2021,1,1.4,635
1,1,6,60000,3,2,4,5,1,1,5,50,2019,2,2.4,655
0,1,5,0,5,4,4,5,1,3,9,105,2017,1,1.6,470
1,0,2,0,1,2,5,5,1,2,1,42,2022,1,2,910
1,1,2,0,1,2,5,7,0,3,5,15,2021,1,1.5,540
0,1,3,30000,1,5,5,5,1,3,9,62,2021,1,1.4,685
0,1,5,0,5,2,4,5,1,3,8,23,2019,1,1.5,480
0,1,5,26000,1,1,4,5,1,3,6,29,2020,1,1.25,356
1,0,2,0,6,2,5,5,1,2,1,42,2022,1,2,910
0,1,3,10000,5,5,5,5,1,3,9,62,2021,1,1.4,685
0,1,5,40225,1,4,4,5,1,4,7,20,2019,1,1.5,120
1,1,6,0,3,1,4,5,1,4,4,8,2015,2,2.2,435
0,1,3,36000,2,2,5,5,1,3,1,71,2021,1,1.2,735
1,1,7,45000,1,2,5,5,1,3,2,13,2016,1,1.3,430
1,1,6,70000,4,2,5,5,0,1,4,8,2017,2,2.2,568
0,1,5,0,3,5,4,5,0,3,1,158,2009,1,1.5,115
1,1,2,85000,2,3,5,8,1,1,2,7,2017,1,2.7,760
0,1,2,0,2,4,5,8,0,4,2,7,2011,2,2.5,485
1,1,2,7000,4,2,5,7,1,3,5,15,2021,1,1.5,585
0,0,5,0,1,3,4,5,1,4,7,20,2023,1,1.5,1914
0,1,2,0,2,5,5,8,1,1,2,7,2009,1,2.7,340
0,1,7,0,5,1,5,5,0,3,1,148,2009,1,0.8,69
0,1,2,97000,1,2,5,7,1,3,1,215,2015,1,1.8,355
1,1,2,0,1,1,5,7,1,3,5,15,2021,1,1.5,530
1,1,2,40000,2,3,5,5,1,2,1,113,2020,1,2,2860
1,1,6,60000,4,2,4,5,0,4,4,8,2016,2,2.2,458
0,1,5,47000,1,2,4,5,1,3,8,23,2017,1,1.5,465
0,1,5,13000,2,2,4,5,1,4,7,20,2016,1,2,850
0,1,5,0,2,4,4,5,1,3,2,36,2015,1,1.8,525
0,1,5,15000,6,3,4,5,1,4,7,20,2021,1,2,1599
0,1,5,15000,6,3,4,5,1,4,7,20,2021,1,2,1599
0,1,7,10000,1,1,5,5,0,3,9,70,2016,1,1.25,235
1,1,2,90000,3,2,5,7,1,3,6,25,2007,2,2.2,356
1,1,10,15000,6,2,4,4,1,4,1,256,2021,1,2,368
0,1,3,10000,1,2,5,5,1,3,1,68,2022,1,1.6,145
1,1,5,78000,3,2,4,5,1,3,1,194,2009,1,1.6,215
1,1,2,10000,1,3,5,7,1,2,1,113,2021,1,3.5,3780
1,1,5,35000,4,5,4,5,0,3,5,55,2020,1,1.2,328
0,1,2,0,2,1,5,7,1,3,1,215,2012,1,1.8,280
0,1,5,8000,2,2,4,5,1,3,3,18,2017,1,1.5,415
1,1,6,10000,6,2,4,5,0,1,5,50,2019,2,2.4,518
0,1,5,0,1,1,4,5,1,3,6,30,2019,1,1.6,530
0,1,5,35000,1,4,4,5,1,3,2,11,2018,1,1.5,445
0,1,7,45000,1,5,5,5,1,3,9,70,2019,1,1.25,310
1,1,2,63000,6,2,5,7,1,3,3,6,2018,1,1.5,830
1,1,6,60000,1,6,4,5,1,1,4,8,2017,2,3.2,660
0,1,5,95000,4,4,4,5,1,3,1,287,2013,1,1.5,288
0,1,2,33000,1,2,5,5,1,3,8,38,2020,1,2,735
1,1,5,55000,6,3,4,4,1,2,7,94,2014,1,4.7,1688
1,1,6,68000,2,6,4,5,1,1,4,8,2016,2,3.2,625
1,1,5,0,3,3,4,5,1,3,1,194,2009,1,1.6,205
0,1,2,0,1,2,5,5,1,3,8,38,2022,1,2,850
0,1,5,60000,3,6,4,5,1,3,6,29,2018,1,1.25,345
0,1,2,70000,5,3,5,7,1,4,1,60,2020,1,2,795
0,1,5,40000,1,4,4,5,1,4,7,39,2018,1,3,350
0,1,2,10000,4,2,5,5,1,3,4,179,2017,1,1.5,425
0,1,2,15900,4,2,5,5,1,1,4,225,2009,1,2.3,320
0,0,5,0,1,2,4,5,1,3,3,18,2023,1,1.5,599
0,1,2,11000,1,2,5,7,1,3,3,6,2021,1,1.5,958
1,1,2,65000,4,4,5,7,1,2,1,165,2010,1,4.6,1689
1,1,2,7500,1,3,5,8,1,1,2,7,2019,1,2.7,150
1,1,7,47000,5,2,5,5,1,3,2,37,2020,1,1.2,368
0,1,7,0,1,1,5,5,0,3,1,154,2008,1,0.8,46
0,1,2,170000,4,2,5,7,1,2,6,25,2019,2,2.2,828
0,0,2,0,6,3,5,7,1,2,1,123,2023,3,0.2,1225
0,1,5,48000,4,4,4,5,1,3,2,11,2020,1,1.5,465
0,1,5,38000,3,4,4,5,1,3,6,24,2019,1,1.4,460
1,1,6,0,6,1,4,5,1,4,4,8,2014,2,2.2,375
1,1,4,90000,1,2,5,2,1,3,9,70,2013,1,1,219
0,1,5,30000,4,4,4,5,1,3,9,105,2020,1,1.6,570
0,1,7,12000,4,1,5,5,1,3,4,182,2011,1,1.8,270
0,1,7,67000,1,2,5,5,1,3,1,35,2016,1,1.4,385
0,1,5,70000,1,2,4,5,0,3,6,30,2017,1,1.6,380
1,1,3,80000,1,4,5,7,1,4,1,397,2017,1,1.5,805
0,1,7,22000,1,4,5,5,1,3,9,70,2021,1,1.25,360
0,1,7,70000,4,2,5,5,1,3,4,182,2013,1,2,385
1,1,6,4,6,5,4,5,1,4,4,8,2013,2,2.2,355
0,1,2,118000,2,2,5,5,1,1,4,225,2011,1,2.3,314
1,1,5,790000,1,4,4,5,0,3,6,29,2015,1,1.25,250
1,1,2,46000,1,5,5,7,1,4,2,230,2019,1,1.5,550
1,1,7,123456,3,6,5,5,0,3,9,70,2008,1,1,140
0,1,3,90000,4,5,5,8,0,4,2,3,2019,1,2,570
0,1,5,60000,4,4,4,5,1,3,2,11,2017,1,1.5,430
1,1,2,130000,4,1,5,5,1,3,9,344,2009,1,1.6,320
0,1,2,13000,5,2,5,7,1,2,6,25,2022,1,2.5,1130
0,1,5,0,1,6,4,5,1,3,6,24,2018,1,1.4,395
1,1,7,0,1,4,5,5,1,3,9,208,2015,1,1.4,390
0,1,2,26000,1,2,5,7,1,3,5,14,2019,1,2,720
1,1,6,32000,2,6,4,5,1,4,5,50,2021,2,2.4,775
0,1,3,9999,3,4,5,8,1,4,2,3,2019,1,2,620
0,1,3,36000,5,2,5,5,1,3,1,68,2020,1,1.6,839
0,1,3,0,3,6,5,8,0,4,2,3,2008,1,2,240
1,1,6,10500,6,2,4,5,1,4,4,8,2014,2,2.2,395
0,1,2,0,2,5,5,7,1,3,1,167,2007,1,2.4,199
0,1,3,6700,6,3,5,5,1,2,9,170,2022,1,1.6,168
1,1,2,0,2,4,5,5,1,2,1,186,2005,1,2.5,280
0,1,2,40000,4,4,5,7,1,3,9,66,2017,2,2.2,715
0,1,3,1000,1,2,5,5,1,3,1,68,2022,1,1.6,145
0,1,7,598000,4,1,5,5,1,3,9,70,2016,1,1.25,298
1,1,6,0,1,2,4,5,1,4,8,100,2016,2,2.2,455
0,1,4,71000,4,2,4,7,1,3,4,250,2019,1,2,719
0,1,5,33000,6,4,4,5,1,3,9,105,2019,1,1.6,558
1,1,2,70000,2,4,5,8,1,2,2,2,2016,1,4.6,2950
1,1,6,0,6,3,4,5,1,4,1,157,2017,2,2.5,455
1,1,5,90000,2,6,4,5,0,3,1,194,2010,1,1.6,200
0,1,2,40000,2,4,5,5,1,2,7,22,2019,1,2,1880
0,1,7,20000,1,2,4,5,1,3,4,182,2018,1,1.5,580
0,1,2,80000,1,2,5,5,1,3,3,6,2016,1,2.4,655
0,1,5,10000,5,2,4,5,1,3,9,97,2022,1,1.6,668
0,1,3,29000,5,6,5,5,1,3,6,26,2021,1,2,729
0,1,2,0,3,5,5,8,0,4,5,145,2003,1,2,88
1,1,6,31000,1,2,4,5,1,1,4,8,2019,2,2,750
0,1,2,70000,1,4,5,8,1,4,2,7,2015,1,2.7,630
0,1,5,6666,1,2,4,5,1,4,7,78,2022,1,2,2138
0,1,3,10000,1,2,5,5,1,3,1,68,2022,1,1.6,145
0,1,7,8000,1,2,5,5,1,3,1,209,2022,1,1.4,345
0,1,2,50000,1,2,5,5,1,3,4,179,2018,1,1.5,485
0,1,5,46000,1,2,4,5,1,3,8,23,2019,1,1.5,570
0,1,5,13000,2,4,4,5,0,3,8,63,2003,1,2,130
0,1,5,30000,1,2,5,5,1,3,8,23,2019,1,1.5,585
1,1,2,33000,6,2,5,7,1,2,1,65,2018,1,2,1100
0,1,5,22000,6,2,4,5,1,3,8,63,2019,1,2.5,739
1,1,10,20000,1,3,2,2,1,4,1,72,2020,1,2,2990
0,1,6,6886,2,2,4,5,0,1,4,8,2008,2,2.5,198
1,1,5,55000,2,4,4,5,1,3,2,115,2019,1,2.5,115
1,1,6,75000,4,5,4,5,1,1,1,84,2017,2,2.8,550
0,1,2,12000,2,4,5,5,1,2,7,210,2014,1,2,810
0,1,5,70000,3,1,4,5,1,3,3,18,2017,1,1.5,435
0,1,5,70000,4,4,4,5,1,3,9,105,2016,1,1.6,444
0,1,3,0,3,4,5,8,0,4,2,3,2007,1,2,238
0,1,7,80000,6,5,5,5,1,3,9,70,2016,1,1.25,298
0,1,5,62000,4,4,4,5,1,3,2,11,2018,1,1.5,440
1,1,2,29000,4,3,5,8,1,4,2,7,2020,1,2.7,880
0,1,5,30000,1,2,4,5,1,3,8,23,2019,1,1.5,585
1,1,6,68,6,6,4,5,1,4,4,8,2016,2,2.2,486
0,1,7,26008,1,4,5,5,1,3,9,70,2020,1,1.25,373
0,1,2,50000,1,2,5,5,1,3,4,179,2018,1,1.5,485
0,1,5,125000,2,2,4,5,1,4,7,78,2015,1,2,799
0,1,7,141516,3,1,5,5,0,3,9,311,2004,1,1.1,88
0,1,2,20000,2,3,5,7,1,2,6,25,2021,2,2.2,1199
0,1,3,10000,1,2,5,5,1,3,1,68,2022,1,1.6,145
0,1,5,20000,1,4,4,5,1,4,1,59,2020,1,2,630
0,1,3,0,1,6,6,7,0,3,9,184,2011,1,2,248
0,1,2,150000,3,1,5,8,0,4,4,12,2008,2,2.5,270
0,1,3,22000,5,2,5,5,1,3,9,62,2021,1,1.4,599
1,1,6,123,3,1,4,5,0,4,1,76,2019,2,1.9,440
1,1,2,98000,2,2,5,5,1,3,9,344,2009,1,1.6,325
1,0,2,0,2,2,5,7,1,2,4,49,2023,1,2.3,2399
0,0,6,0,6,2,4,5,1,1,4,8,2023,2,2.2,830
0,1,5,10000,5,5,4,5,1,3,6,24,2022,1,1.4,485
1,0,2,0,1,2,5,7,1,2,4,49,2023,1,2.3,2399
1,0,2,0,1,2,5,7,1,1,4,12,2023,2,2,1459
0,0,6,0,1,2,4,5,0,1,4,8,2023,2,2.2,659
0,0,6,0,1,2,4,5,1,1,4,8,2023,2,2,965
1,0,2,0,2,2,5,7,1,4,4,12,2023,2,2,1245
0,0,6,0,1,2,4,5,1,1,4,8,2023,2,2.2,830
0,1,7,87000,5,5,5,5,0,3,9,70,2016,1,1.25,198
0,0,2,0,1,2,5,5,1,3,4,48,2023,1,1.5,935
1,0,2,0,1,5,5,5,1,3,2,4,2023,1,1.8,755
0,1,5,70000,1,2,4,5,1,4,7,39,2017,1,3,2550
0,1,7,90000,1,2,5,5,1,3,4,150,2014,1,1,305
1,1,2,1400,5,2,5,5,1,2,1,46,2022,1,2,2115
1,1,2,0,1,2,5,5,1,2,1,118,2009,1,3,695
0,1,7,9,5,5,5,5,1,3,6,29,2017,1,1.25,299
0,1,2,79000,4,2,5,5,1,3,4,225,2009,1,2.3,205
0,1,2,0,6,6,5,8,0,4,2,192,2005,1,1.8,146
0,1,3,30000,1,4,5,5,1,3,6,26,2020,2,2,810
1,1,5,90000,1,1,4,5,1,3,2,115,2010,1,2.5,600
0,1,5,19000,1,2,4,5,1,3,9,105,2019,1,2,650
0,1,5,92000,1,4,4,5,0,3,1,180,2018,1,1.4,245
1,1,2,10000,2,3,5,5,1,2,1,46,2022,4,2,2610
1,1,7,100000,1,4,5,5,0,3,6,29,2014,1,1,172
1,1,5,7000,5,2,4,5,1,2,1,359,2022,1,2,1640
0,1,2,160000,5,1,5,5,0,1,1,232,2005,1,1.6,198
1,1,2,10000,1,2,5,5,1,2,1,86,2021,1,2,1680
0,1,7,9300000,1,5,5,5,1,3,4,182,2013,1,2,380
1,1,3,0,3,1,5,7,1,3,9,184,2008,1,2,240
1,1,2,0,1,2,5,7,1,1,4,12,2019,2,2,130
0,1,3,0,3,1,5,8,0,4,2,3,2006,1,2,195
0,1,2,120000,4,4,5,8,0,4,2,7,2013,2,2.5,545
0,1,3,26000,1,4,5,5,1,3,9,62,2020,1,1.4,655
0,1,5,54600,1,2,4,5,0,3,2,11,2018,1,1.5,375
0,1,5,38000,6,2,4,5,1,3,8,23,2018,1,1.5,522
1,1,6,100000,4,2,4,5,1,1,8,100,2015,2,3.2,459
1,1,2,30000,1,3,5,7,1,2,7,85,2020,1,3,3299
0,1,2,50000,6,2,5,5,1,3,8,38,2018,1,2,697
1,1,6,80000,4,6,4,5,1,1,4,8,2017,2,3.2,645
0,1,2,180000,4,2,5,7,1,2,9,66,2013,1,2.4,465
0,1,7,15000,6,2,5,5,1,3,1,209,2021,1,1.4,348
1,1,2,14000,6,5,5,7,1,3,1,57,2020,1,1.5,536
0,1,5,65000,1,2,4,5,1,3,3,18,2018,1,1.5,430
0,1,3,20000,1,1,5,5,1,3,9,62,2021,1,1.4,715
0,1,5,22000,2,4,4,5,1,3,2,11,2022,1,1.5,565
0,1,5,39000,6,5,4,5,1,3,9,77,2019,1,1.4,375
0,1,5,10000,1,6,4,5,1,3,9,97,2022,1,1.6,650
0,1,2,65000,2,4,5,5,1,2,7,22,2017,1,2,1270
0,1,2,40000,5,2,5,7,1,3,6,25,2020,2,2.2,888
0,1,2,130324,1,2,5,7,1,3,8,47,2019,1,2.5,950
1,1,2,23000,6,2,5,7,1,2,1,65,2018,1,2,1289
0,1,2,0,1,2,5,5,1,3,3,6,2016,1,2.4,660
0,1,5,55000,1,6,4,5,1,3,6,29,2019,1,1.25,355
0,1,5,0,2,1,4,5,0,3,1,194,2010,1,1.6,145
1,1,5,89000,6,4,4,5,0,3,6,29,2016,1,1.25,205
0,1,5,135000,2,2,4,5,1,3,4,141,2005,1,2.5,145
0,1,2,66000,1,2,5,5,1,3,8,38,2016,1,2,565
1,1,5,83000,2,2,4,5,1,3,9,105,2010,1,1.6,330
0,1,3,0,3,1,5,8,0,4,2,3,2008,1,2,190
1,1,7,100000,4,2,5,5,1,3,9,70,2010,1,1,210
0,1,2,0,2,2,5,7,1,3,1,131,2018,1,2,665
0,1,3,0,2,4,5,8,0,4,2,3,2008,1,2,255
1,1,2,8000,2,3,5,5,1,2,1,113,2021,1,2,3250
0,1,5,45000,1,2,4,5,1,4,7,39,2014,1,3,1750
0,1,5,0,3,1,4,5,0,3,2,11,2009,1,1.5,159
0,1,5,66000,5,2,4,5,1,3,8,23,2018,1,1.5,540
0,1,2,32000,1,2,5,5,1,3,8,38,2021,1,2,750
0,1,3,17000,5,2,5,5,1,3,9,62,2021,1,1.4,588
1,0,3,0,2,2,5,5,1,3,1,73,2023,1,1.5,525
0,1,5,36000,1,4,4,5,1,3,6,30,2020,1,1.6,565
0,1,7,40000,1,4,5,5,1,3,9,70,2018,1,1.25,345
1,1,7,185632,4,1,5,5,0,3,6,263,2009,1,1.1,138
0,1,2,40000,6,3,5,7,1,2,6,25,2020,2,2.2,118
0,1,3,0,3,1,5,8,0,4,2,3,2008,1,2,275
0,0,6,0,3,2,4,5,1,1,4,8,2023,2,2,905
0,1,5,95000,3,4,4,5,1,3,4,150,2015,1,1.5,335
1,1,2,60000,4,4,5,7,1,3,2,134,2016,1,2.7,1350
1,0,2,0,2,2,5,7,1,1,4,12,2023,2,2,1468
0,1,5,50000,1,4,4,5,1,3,9,105,2019,1,1.6,550
0,1,5,0,4,1,4,5,0,3,2,115,2005,1,2.4,315
0,1,4,120000,2,2,5,7,1,3,9,45,2008,1,2.5,210
1,1,2,5500,2,2,5,7,1,3,2,127,2022,1,1.5,686
1,0,2,0,4,2,5,7,1,4,4,12,2023,2,2,169
1,1,7,85000,4,2,5,5,0,3,5,337,2014,1,1.2,205
1,1,3,28000,5,2,5,5,1,3,8,83,2021,1,2,735
0,1,3,0,3,1,5,8,0,4,2,3,2008,1,2,245
0,1,7,0,3,2,5,5,0,3,9,70,2008,1,1.1,135
0,1,3,10000,1,2,5,5,1,3,1,68,2022,1,1.6,145
1,1,4,0,3,1,4,6,0,4,6,241,2004,2,2.5,85
0,0,6,0,2,2,4,5,1,4,4,8,2023,2,2.2,638
1,0,2,0,6,3,5,5,1,2,1,244,2020,1,3,539
1,1,5,30000,1,2,4,5,1,3,5,55,2021,1,1.2,409
1,0,3,0,6,2,5,5,1,3,6,28,2023,1,1.5,715
0,1,5,10000,1,1,4,5,1,3,2,11,2022,1,1.5,560
0,0,6,0,5,2,4,5,0,4,4,8,2023,2,2.2,615
0,1,5,0,2,4,4,5,1,3,2,36,2009,1,1.8,343
1,1,2,22000,1,5,4,5,1,2,1,143,2019,1,2,1850
0,1,2,62000,1,4,5,8,1,4,2,7,2014,1,2.7,565
1,0,2,0,5,2,5,7,1,3,5,15,2023,1,1.5,648
0,1,5,0,5,4,4,5,1,3,6,30,2020,1,1.6,555
1,0,3,0,5,2,5,5,1,3,6,28,2023,1,1.5,623
0,1,2,10000,5,3,5,7,1,2,6,25,2022,1,2.5,1150
0,1,3,110000,4,3,5,7,0,3,1,322,2008,1,2,128
1,1,7,0,3,6,5,5,0,3,6,29,2016,1,1,215
1,1,4,23000,2,2,5,7,1,4,7,21,2019,1,2,239
1,1,7,0,1,2,5,5,1,3,9,208,2012,1,1.4,345
0,1,5,30000,5,4,4,5,1,3,9,105,2018,1,1.6,485
1,1,7,0,1,2,5,5,1,3,6,218,2011,1,1.4,245
1,1,7,5792,1,3,5,5,1,3,2,37,2019,1,1.2,345
1,1,2,0,1,6,5,5,1,2,1,122,2015,1,2,1269
1,1,2,61000,4,4,5,7,0,3,5,15,2019,1,1.5,479
1,1,2,47000,2,5,5,7,1,4,1,216,2018,2,2.5,656
0,1,2,79,1,2,5,7,1,3,5,14,2019,1,2,2200
1,1,4,60000,3,5,5,2,1,3,9,70,2014,1,1,218
1,0,2,0,2,2,5,5,1,3,2,4,2022,1,1.8,846
1,1,5,8600,2,3,4,5,1,4,1,79,2017,1,3,3900
0,1,5,0,1,2,4,5,1,3,8,23,2016,1,1.5,435
1,1,6,88000,1,2,4,5,1,4,4,8,2017,2,2.2,495
0,1,2,75000,6,4,5,5,1,2,7,22,2016,1,2,180
0,1,5,14000,1,3,4,5,1,4,7,78,2021,1,2,2380
1,1,2,25000,5,2,5,7,1,4,2,230,2021,1,1.5,585
0,1,5,12872,1,3,4,5,1,4,7,78,2021,1,2,2389
0,1,5,0,2,2,4,5,1,3,2,36,2015,1,1.8,518
0,1,7,0,1,2,5,5,1,3,8,23,2016,1,1.5,432
0,1,2,19000,2,2,5,5,1,2,7,22,2021,1,2,2150
1,1,7,4200,1,2,5,5,1,3,3,258,2021,1,1.2,446
0,1,3,24567,1,4,5,5,1,3,9,62,2020,1,1.4,658
1,1,2,33000,1,2,5,7,1,3,5,15,2020,1,1.5,572
1,1,5,16000,1,2,4,5,1,3,8,51,2021,1,1.5,498
0,1,7,0,5,2,5,5,0,3,9,70,2015,1,1.25,175
0,1,5,0,2,4,4,5,0,3,2,11,2009,1,1.5,159
1,1,6,90000,4,5,4,5,1,1,4,8,2017,2,3.2,660
0,1,5,25000,5,5,4,5,1,4,1,59,2021,1,2,650
0,1,7,0,3,6,5,5,1,3,1,148,2015,1,1,230
1,1,6,23546,2,2,4,5,1,4,5,50,2021,2,2.4,585
0,1,2,18089,2,2,5,7,1,4,2,7,2021,2,2.4,1150
0,1,7,0,1,1,5,5,0,3,9,70,2018,1,1.25,245
1,1,10,10000,1,3,2,2,1,4,1,72,2021,1,2,2950
1,1,5,50000,2,4,4,5,1,4,1,81,2015,1,2,128
1,1,5,12079,2,4,4,5,1,3,2,36,2022,1,1.8,740
0,1,2,6973,5,3,5,7,1,2,6,25,2021,1,2.5,1185
0,1,5,0,1,2,4,5,1,3,8,23,2018,1,1.5,515
1,1,6,75000,3,3,4,5,1,1,1,84,2018,2,2.5,505
0,0,5,0,1,2,4,5,1,3,6,30,2023,1,2,719
0,1,5,90000,1,4,4,5,1,3,9,105,2018,1,1.6,468
1,1,7,20041,1,2,5,5,1,3,2,37,2019,1,1.2,340
0,1,2,0,3,4,5,8,0,4,2,7,2010,2,2.5,465
0,1,5,77000,1,4,4,5,1,4,7,20,2017,1,2,885
1,1,2,1000,3,6,5,5,0,1,5,138,2009,1,3,240
0,1,2,26000,2,3,5,7,1,2,1,60,2021,1,2,950
0,1,2,0,1,3,5,5,1,2,7,22,2017,1,2,1100
0,1,5,80000,5,3,4,5,1,3,1,197,2013,1,1.8,285
1,1,2,61000,5,6,5,5,1,2,1,122,2013,1,2,840
0,1,2,177000,3,5,5,8,1,4,1,327,2006,1,1.6,198
0,1,5,136286,2,1,4,5,1,3,8,23,2004,1,1.6,186
1,1,5,30000,1,2,4,5,1,3,5,55,2021,1,1.2,409
0,1,5,0,5,4,4,5,1,3,9,105,2018,1,1.6,485
1,1,7,30000,2,2,5,5,1,2,1,67,2019,1,2,1991
0,1,2,4600,4,2,5,5,1,3,4,179,2021,1,1.5,599
0,1,3,180000,3,5,5,8,0,4,2,3,2014,1,2,345
1,1,2,180000,3,5,5,7,0,1,6,25,2009,2,2.2,365
0,1,5,70000,2,2,4,5,1,4,7,20,2017,1,2,995
1,1,6,110000,4,5,4,5,0,1,1,157,2012,2,2.5,319
1,1,5,36000,2,4,4,5,1,3,2,115,2019,1,2.5,120
0,1,5,63000,1,4,4,5,0,3,2,11,2019,1,1.5,379
1,1,3,66000,5,2,5,5,1,3,3,175,2018,1,1.8,625
0,1,2,17000,5,2,5,5,1,2,7,22,2021,1,2,238
1,1,7,50000,5,2,5,5,1,3,3,249,2018,1,1.5,418
0,1,2,26085,1,2,5,7,1,3,5,14,2019,1,2,720
0,1,2,73000,3,2,5,5,1,2,7,210,2009,1,3,435
0,1,5,30000,1,4,4,5,1,4,7,39,2019,1,3,2985
0,1,3,10000,1,2,5,5,1,3,6,26,2022,2,2,119
0,1,7,32000,1,1,5,5,1,3,1,209,2020,1,1.4,319
0,1,7,24000,1,6,5,5,1,3,6,29,2020,1,1.25,390
0,1,7,11000,3,3,5,5,0,3,9,70,2011,1,1.1,118
0,1,5,45000,1,2,4,5,1,4,7,39,2014,1,3,1750
1,1,5,30000,1,2,4,5,1,3,5,55,2021,1,1.2,409
0,0,6,0,2,2,4,5,1,1,4,8,2023,2,2.2,810
1,0,2,0,5,5,5,7,1,3,5,15,2023,1,1.5,635
0,1,3,8000,1,2,5,5,1,3,6,26,2022,2,2,125
0,1,5,37799,1,2,4,5,1,3,3,18,2019,1,1.5,489
0,1,5,30000,3,5,4,5,0,3,6,24,2019,1,1.4,350
0,1,3,22000,1,2,5,5,1,3,6,26,2022,2,2,125
1,1,5,16000,1,6,4,5,1,3,8,51,2021,1,1.5,495
0,1,5,100000,4,2,4,5,1,3,8,23,2015,1,1.5,399
1,1,6,0,3,1,4,5,0,1,1,84,2016,2,2.5,360
0,1,3,110000,2,4,5,8,1,4,2,3,2008,1,2,299
1,1,10,10000,1,3,2,2,1,4,1,72,2022,1,2,2950
1,1,5,6000,4,2,4,5,1,3,1,272,2022,1,1.5,528
0,1,2,65000,2,4,5,5,1,2,7,22,2017,1,2,1270
1,1,2,70000,1,4,5,7,1,2,4,49,2016,1,2.3,190
1,1,7,73000,6,6,5,5,1,3,2,13,2013,1,1.5,352
1,1,2,10000,2,3,5,5,1,2,1,146,2021,1,2,3350
0,1,2,168527,4,4,5,8,1,4,4,12,2009,2,2.5,375
0,1,3,62000,1,3,5,8,0,4,2,3,2020,1,2,646
1,1,10,10000,1,3,2,2,1,4,1,72,2021,1,2,2950
0,1,3,15000,1,2,5,5,1,3,6,26,2022,2,2,125
0,1,3,0,3,1,5,8,0,4,2,3,2009,1,2,250
0,1,2,40000,5,2,5,7,1,3,6,25,2020,2,2.2,888
0,1,5,72405,1,2,4,5,1,4,7,39,2014,1,3,1750
0,1,5,7500,2,2,4,5,1,4,7,78,2021,1,2,1899
0,1,2,35000,1,2,5,5,1,3,8,38,2020,1,2.5,815
0,1,2,0,2,4,5,8,0,4,5,145,2005,1,2,135
0,1,2,34000,2,2,5,5,1,3,4,179,2019,1,1.5,468
0,1,5,0,1,2,4,5,0,3,1,314,2000,1,1.5,38
1,1,2,18000,1,2,5,5,1,2,1,46,2021,1,2,239
0,1,2,40000,2,4,5,5,1,2,7,22,2019,1,2,1880
0,1,5,15000,4,4,4,5,1,3,6,24,2022,1,1.4,475
0,1,2,40000,6,3,5,7,1,2,6,25,2020,2,2.2,965
0,1,2,10500,5,2,5,5,1,2,7,22,2021,1,2,238
0,1,5,0,2,4,4,5,1,3,2,115,2018,1,2,765
0,1,5,40000,1,2,4,5,1,3,8,23,2019,1,1.5,543
1,1,5,100000,5,1,4,5,0,3,9,208,2015,1,1.4,375
1,1,2,60000,2,3,5,4,1,2,1,120,2014,1,5,4250
0,1,2,0,2,4,5,5,1,3,3,6,2014,1,2,535
0,1,5,72000,2,2,4,5,1,3,2,115,2016,1,2.5,739
1,1,6,0,2,2,4,5,1,4,5,50,2018,2,2.5,465
1,1,7,125063,4,2,5,5,1,3,8,23,2009,1,1.6,265
0,1,5,80000,5,2,4,5,1,3,9,99,2022,1,2,865
0,1,3,26000,2,2,5,5,1,3,1,71,2021,1,1.2,815
1,1,6,0,1,2,4,5,1,1,4,8,2020,2,2,750
0,1,7,65000,1,2,5,5,1,3,8,23,2015,1,1.5,422
